instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,holiday
1211,02/23/11,1,0,2,12,0,3,1,1,0.26,0.2879,0.35,0.0896,11,56,67,0
1212,02/23/11,1,0,2,13,0,3,1,1,0.3,0.3182,0.28,0.0896,9,78,87,0
1213,02/23/11,1,0,2,14,0,3,1,1,0.32,0.3333,0.29,0.1045,17,61,78,0
1214,02/23/11,1,0,2,15,0,3,1,1,0.34,0.3485,0.25,0.0896,18,54,72,0
1215,02/23/11,1,0,2,16,0,3,1,1,0.34,0.3636,0.25,0,15,79,94,0
1216,02/23/11,1,0,2,17,0,3,1,1,0.34,0.3485,0.25,0.0896,15,207,222,0
1217,02/23/11,1,0,2,18,0,3,1,1,0.32,0.3333,0.26,0.0896,3,206,209,0
1218,02/23/11,1,0,2,19,0,3,1,1,0.3,0.3333,0.33,0,6,135,141,0
1219,02/23/11,1,0,2,20,0,3,1,1,0.24,0.2424,0.6,0.1642,2,107,109,0
1220,02/23/11,1,0,2,21,0,3,1,1,0.24,0.2879,0.48,0,2,89,91,0
1221,02/23/11,1,0,2,22,0,3,1,1,0.24,0.2879,0.48,0,1,60,61,0
1222,02/23/11,1,0,2,23,0,3,1,1,0.22,0.2576,0.55,0.0896,1,38,39,0
1223,02/24/11,1,0,2,0,0,4,1,1,0.22,0.2576,0.55,0.0896,0,11,11,0
1224,02/24/11,1,0,2,1,0,4,1,1,0.22,0.2576,0.6,0.0896,0,7,7,0
1225,02/24/11,1,0,2,2,0,4,1,1,0.2,0.2273,0.64,0.0896,0,4,4,0
1226,02/24/11,1,0,2,3,0,4,1,1,0.2,0.2121,0.64,0.1343,0,2,2,0
1227,02/24/11,1,0,2,5,0,4,1,1,0.2,0.2121,0.69,0.1343,1,3,4,0
1228,02/24/11,1,0,2,6,0,4,1,1,0.2,0.197,0.69,0.194,0,58,58,0
1229,02/24/11,1,0,2,7,0,4,1,1,0.2,0.197,0.72,0.194,0,104,104,0
1230,02/24/11,1,0,2,8,0,4,1,1,0.24,0.2273,0.7,0.2239,8,244,252,0
1231,02/24/11,1,0,2,9,0,4,1,2,0.24,0.2121,0.75,0.2985,4,133,137,0
1232,02/24/11,1,0,2,10,0,4,1,2,0.26,0.2424,0.7,0.2836,8,49,57,0
1233,02/24/11,1,0,2,11,0,4,1,2,0.32,0.2879,0.57,0.3881,8,71,79,0
1234,02/24/11,1,0,2,12,0,4,1,2,0.36,0.3333,0.53,0.3582,10,85,95,0
1235,02/24/11,1,0,2,13,0,4,1,2,0.38,0.3939,0.54,0.2985,16,72,88,0
1236,02/24/11,1,0,2,14,0,4,1,2,0.4,0.4091,0.5,0.2985,2,67,69,0
1237,02/24/11,1,0,2,15,0,4,1,3,0.4,0.4091,0.54,0.3881,5,58,63,0
1238,02/24/11,1,0,2,16,0,4,1,3,0.38,0.3939,0.62,0.2836,4,67,71,0
1239,02/24/11,1,0,2,17,0,4,1,3,0.36,0.3485,0.66,0.194,9,168,177,0
1240,02/24/11,1,0,2,18,0,4,1,2,0.34,0.303,0.87,0.3284,5,132,137,0
1241,02/24/11,1,0,2,19,0,4,1,3,0.34,0.303,0.93,0.2985,3,112,115,0
1242,02/24/11,1,0,2,20,0,4,1,2,0.34,0.303,0.93,0.3582,2,87,89,0
1243,02/24/11,1,0,2,21,0,4,1,2,0.34,0.303,0.87,0.3284,7,76,83,0
1244,02/24/11,1,0,2,22,0,4,1,3,0.34,0.3182,0.87,0.2836,5,50,55,0
1245,02/24/11,1,0,2,23,0,4,1,2,0.32,0.303,0.93,0.2239,3,47,50,0
1246,02/25/11,1,0,2,0,0,5,1,3,0.32,0.3485,0.93,0,1,8,9,0
1247,02/25/11,1,0,2,1,0,5,1,2,0.32,0.3485,1,0,1,9,10,0
1248,02/25/11,1,0,2,2,0,5,1,2,0.32,0.3485,1,0,0,3,3,0
1249,02/25/11,1,0,2,3,0,5,1,2,0.32,0.3333,0.93,0.1045,1,1,2,0
1250,02/25/11,1,0,2,5,0,5,1,2,0.32,0.3333,0.93,0.1045,1,5,6,0
1251,02/25/11,1,0,2,6,0,5,1,3,0.34,0.3485,0.93,0.0896,0,11,11,0
1252,02/25/11,1,0,2,7,0,5,1,3,0.34,0.3333,1,0.1343,1,34,35,0
1253,02/25/11,1,0,2,8,0,5,1,3,0.36,0.3485,0.93,0.1343,3,70,73,0
1254,02/25/11,1,0,2,9,0,5,1,3,0.34,0.303,0.93,0.3582,3,111,114,0
1255,02/25/11,1,0,2,10,0,5,1,3,0.42,0.4242,0.94,0.3284,7,42,49,0
1256,02/25/11,1,0,2,11,0,5,1,1,0.52,0.5,0.77,0.4478,9,50,59,0
1257,02/25/11,1,0,2,12,0,5,1,3,0.54,0.5152,0.6,0.4627,20,95,115,0
1258,02/25/11,1,0,2,13,0,5,1,3,0.54,0.5152,0.6,0.4627,6,77,83,0
1259,02/25/11,1,0,2,14,0,5,1,3,0.56,0.5303,0.56,0.6119,14,71,85,0
1260,02/25/11,1,0,2,15,0,5,1,1,0.46,0.4545,0.41,0.806,5,50,55,0
1261,02/25/11,1,0,2,16,0,5,1,1,0.32,0.2879,0.49,0.4627,11,91,102,0
1262,02/25/11,1,0,2,17,0,5,1,1,0.32,0.2727,0.49,0.7463,8,181,189,0
1263,02/25/11,1,0,2,18,0,5,1,1,0.32,0.2879,0.49,0.4925,7,150,157,0
1264,02/25/11,1,0,2,19,0,5,1,1,0.3,0.2727,0.52,0.4478,4,86,90,0
1265,02/25/11,1,0,2,20,0,5,1,1,0.3,0.2576,0.49,0.6119,2,60,62,0
1266,02/25/11,1,0,2,21,0,5,1,1,0.28,0.2576,0.48,0.3881,7,56,63,0
1267,02/25/11,1,0,2,22,0,5,1,1,0.26,0.2121,0.48,0.4478,7,43,50,0
1268,02/25/11,1,0,2,23,0,5,1,1,0.26,0.2273,0.48,0.3284,2,37,39,0
1269,02/26/11,1,0,2,0,0,6,0,1,0.24,0.2273,0.52,0.194,3,25,28,0
1270,02/26/11,1,0,2,1,0,6,0,1,0.24,0.2121,0.52,0.2985,2,25,27,0
1271,02/26/11,1,0,2,2,0,6,0,1,0.22,0.197,0.6,0.3582,3,9,12,0
1272,02/26/11,1,0,2,3,0,6,0,1,0.22,0.2273,0.55,0.1343,1,7,8,0
1273,02/26/11,1,0,2,4,0,6,0,2,0.22,0.2576,0.6,0.0896,1,1,2,0
1274,02/26/11,1,0,2,5,0,6,0,2,0.22,0.2424,0.64,0.1045,1,9,10,0
1275,02/26/11,1,0,2,6,0,6,0,1,0.22,0.2727,0.6,0,1,6,7,0
1276,02/26/11,1,0,2,7,0,6,0,1,0.22,0.2576,0.6,0.0896,1,21,22,0
1277,02/26/11,1,0,2,8,0,6,0,2,0.24,0.2879,0.6,0,2,55,57,0
1278,02/26/11,1,0,2,9,0,6,0,2,0.26,0.2576,0.56,0.1642,9,65,74,0
1279,02/26/11,1,0,2,10,0,6,0,2,0.3,0.303,0.49,0.1343,14,71,85,0
1280,02/26/11,1,0,2,11,0,6,0,1,0.3,0.3333,0.45,0,26,100,126,0
1281,02/26/11,1,0,2,12,0,6,0,2,0.32,0.3182,0.45,0.1642,45,115,160,0
1282,02/26/11,1,0,2,13,0,6,0,2,0.34,0.3182,0.42,0.2537,38,136,174,0
1283,02/26/11,1,0,2,14,0,6,0,2,0.34,0.303,0.36,0.3284,57,154,211,0
1284,02/26/11,1,0,2,15,0,6,0,2,0.36,0.3333,0.4,0.2836,40,125,165,0
1285,02/26/11,1,0,2,16,0,6,0,1,0.36,0.3333,0.46,0.2836,41,130,171,0
1286,02/26/11,1,0,2,17,0,6,0,1,0.36,0.3485,0.43,0.2239,53,130,183,0
1287,02/26/11,1,0,2,18,0,6,0,1,0.34,0.3333,0.46,0.194,26,111,137,0
1288,02/26/11,1,0,2,19,0,6,0,1,0.32,0.303,0.49,0.2537,30,64,94,0
1289,02/26/11,1,0,2,20,0,6,0,1,0.3,0.303,0.56,0.1642,8,60,68,0
1290,02/26/11,1,0,2,21,0,6,0,1,0.28,0.2727,0.65,0.2537,9,59,68,0
1291,02/26/11,1,0,2,22,0,6,0,1,0.28,0.2727,0.75,0.2239,8,38,46,0
1292,02/26/11,1,0,2,23,0,6,0,1,0.28,0.2576,0.75,0.2836,5,29,34,0
1293,02/27/11,1,0,2,0,0,0,0,1,0.26,0.2424,0.87,0.2836,8,26,34,0
1294,02/27/11,1,0,2,1,0,0,0,1,0.26,0.2576,0.87,0.194,7,30,37,0
1295,02/27/11,1,0,2,2,0,0,0,1,0.26,0.2727,0.87,0.1343,2,20,22,0
1296,02/27/11,1,0,2,3,0,0,0,1,0.26,0.2879,0.87,0.0896,3,8,11,0
1297,02/27/11,1,0,2,4,0,0,0,1,0.24,0.2424,0.87,0.1343,0,2,2,0
1298,02/27/11,1,0,2,6,0,0,0,1,0.24,0.2879,0.87,0,2,1,3,0
1299,02/27/11,1,0,2,7,0,0,0,1,0.24,0.2424,0.87,0.1343,6,8,14,0
1300,02/27/11,1,0,2,8,0,0,0,1,0.26,0.303,0.87,0,9,26,35,0
1301,02/27/11,1,0,2,9,0,0,0,1,0.28,0.303,0.87,0.0896,17,42,59,0
1302,02/27/11,1,0,2,10,0,0,0,1,0.3,0.303,0.81,0.1642,24,79,103,0
1303,02/27/11,1,0,2,11,0,0,0,1,0.36,0.3485,0.62,0.1343,33,92,125,0
1304,02/27/11,1,0,2,12,0,0,0,1,0.4,0.4091,0.54,0.0896,61,132,193,0
1305,02/27/11,1,0,2,13,0,0,0,1,0.42,0.4242,0.47,0,90,169,259,0
1306,02/27/11,1,0,2,14,0,0,0,1,0.44,0.4394,0.47,0.0896,105,177,282,0
1307,02/27/11,1,0,2,15,0,0,0,1,0.46,0.4545,0.44,0.1343,98,163,261,0
1308,02/27/11,1,0,2,16,0,0,0,1,0.48,0.4697,0.44,0.1642,98,170,268,0
1309,02/27/11,1,0,2,17,0,0,0,1,0.42,0.4242,0.54,0.194,66,121,187,0
1310,02/27/11,1,0,2,18,0,0,0,1,0.4,0.4091,0.54,0.194,24,103,127,0
1311,02/27/11,1,0,2,19,0,0,0,1,0.4,0.4091,0.54,0.1343,16,86,102,0
1312,02/27/11,1,0,2,20,0,0,0,1,0.4,0.4091,0.54,0.0896,9,72,81,0
1313,02/27/11,1,0,2,21,0,0,0,1,0.38,0.3939,0.62,0.1642,8,61,69,0
1314,02/27/11,1,0,2,22,0,0,0,2,0.38,0.3939,0.62,0.1045,2,67,69,0
1315,02/27/11,1,0,2,23,0,0,0,2,0.36,0.3485,0.62,0.1642,6,53,59,0
1316,02/28/11,1,0,2,0,0,1,1,2,0.36,0.3636,0.66,0.1045,5,25,30,0
1317,02/28/11,1,0,2,1,0,1,1,3,0.34,0.303,0.87,0.3582,1,7,8,0
1318,02/28/11,1,0,2,3,0,1,1,3,0.32,0.3182,0.93,0.1642,0,1,1,0
1319,02/28/11,1,0,2,5,0,1,1,2,0.34,0.3636,0.93,0,1,4,5,0
1320,02/28/11,1,0,2,6,0,1,1,2,0.34,0.3485,0.96,0.1045,1,27,28,0
1321,02/28/11,1,0,2,7,0,1,1,2,0.36,0.3636,0.93,0.1045,2,90,92,0
1322,02/28/11,1,0,2,8,0,1,1,2,0.34,0.303,0.93,0.2985,13,242,255,0
1323,02/28/11,1,0,2,9,0,1,1,1,0.42,0.4242,0.82,0.2836,15,127,142,0
1324,02/28/11,1,0,2,10,0,1,1,2,0.52,0.5,0.72,0.4925,13,79,92,0
1325,02/28/11,1,0,2,11,0,1,1,2,0.56,0.5303,0.64,0.2985,13,74,87,0
1326,02/28/11,1,0,2,12,0,1,1,2,0.56,0.5303,0.64,0.2985,0,36,36,0
1327,02/28/11,1,0,2,13,0,1,1,3,0.46,0.4545,0.94,0.2239,1,31,32,0
1328,02/28/11,1,0,2,14,0,1,1,3,0.42,0.4242,1,0.2985,1,24,25,0
1329,02/28/11,1,0,2,15,0,1,1,3,0.42,0.4242,1,0.2985,0,35,35,0
1330,02/28/11,1,0,2,16,0,1,1,3,0.42,0.4242,1,0.1343,2,40,42,0
1331,02/28/11,1,0,2,17,0,1,1,3,0.4,0.4091,1,0.2985,2,77,79,0
1332,02/28/11,1,0,2,18,0,1,1,3,0.46,0.4545,0.94,0.194,4,127,131,0
1333,02/28/11,1,0,2,19,0,1,1,3,0.44,0.4394,0.88,0.6119,1,79,80,0
1334,02/28/11,1,0,2,20,0,1,1,3,0.44,0.4394,0.88,0.6119,0,45,45,0
1335,02/28/11,1,0,2,21,0,1,1,2,0.38,0.3939,0.87,0.3881,2,78,80,0
1336,02/28/11,1,0,2,22,0,1,1,3,0.34,0.303,0.93,0.4179,4,72,76,0
1337,02/28/11,1,0,2,23,0,1,1,2,0.32,0.2879,0.81,0.3881,0,45,45,0
1338,03/01/11,1,0,3,0,0,2,1,1,0.3,0.2727,0.7,0.4627,0,7,7,0
1339,03/01/11,1,0,3,1,0,2,1,1,0.26,0.2273,0.7,0.3582,0,3,3,0
1340,03/01/11,1,0,3,2,0,2,1,1,0.24,0.2121,0.65,0.3881,0,4,4,0
1341,03/01/11,1,0,3,3,0,2,1,1,0.22,0.2121,0.69,0.2836,0,2,2,0
1342,03/01/11,1,0,3,4,0,2,1,1,0.22,0.2121,0.69,0.2537,0,1,1,0
1343,03/01/11,1,0,3,5,0,2,1,1,0.2,0.1818,0.64,0.2836,1,1,2,0
1344,03/01/11,1,0,3,6,0,2,1,1,0.2,0.1818,0.59,0.2985,0,46,46,0
1345,03/01/11,1,0,3,7,0,2,1,1,0.2,0.1818,0.59,0.3284,2,105,107,0
1346,03/01/11,1,0,3,8,0,2,1,1,0.2,0.1818,0.59,0.3881,10,204,214,0
1347,03/01/11,1,0,3,9,0,2,1,1,0.22,0.197,0.55,0.4179,8,116,124,0
1348,03/01/11,1,0,3,10,0,2,1,1,0.24,0.2121,0.52,0.2836,13,55,68,0
1349,03/01/11,1,0,3,11,0,2,1,1,0.28,0.2727,0.45,0.2537,8,48,56,0
1350,03/01/11,1,0,3,12,0,2,1,1,0.3,0.303,0.39,0.1343,6,80,86,0
1351,03/01/11,1,0,3,13,0,2,1,1,0.32,0.3485,0.39,0,13,65,78,0
1352,03/01/11,1,0,3,14,0,2,1,1,0.32,0.3333,0.36,0.1343,18,61,79,0
1353,03/01/11,1,0,3,15,0,2,1,1,0.34,0.3636,0.34,0,7,57,64,0
1354,03/01/11,1,0,3,16,0,2,1,1,0.34,0.3485,0.34,0.0896,10,92,102,0
1355,03/01/11,1,0,3,17,0,2,1,1,0.34,0.3485,0.34,0.0896,12,230,242,0
1356,03/01/11,1,0,3,18,0,2,1,1,0.32,0.3182,0.39,0.194,10,214,224,0
1357,03/01/11,1,0,3,19,0,2,1,1,0.3,0.303,0.49,0.1343,4,115,119,0
1358,03/01/11,1,0,3,20,0,2,1,1,0.3,0.3182,0.61,0.0896,2,86,88,0
1359,03/01/11,1,0,3,21,0,2,1,1,0.26,0.303,0.56,0,8,55,63,0
1360,03/01/11,1,0,3,22,0,2,1,1,0.24,0.2727,0.62,0.1045,3,44,47,0
1361,03/01/11,1,0,3,23,0,2,1,1,0.24,0.2273,0.65,0.2239,2,23,25,0
1362,03/02/11,1,0,3,0,0,3,1,1,0.22,0.2273,0.69,0.1642,3,5,8,0
1363,03/02/11,1,0,3,1,0,3,1,1,0.22,0.2273,0.69,0.194,0,4,4,0
1364,03/02/11,1,0,3,2,0,3,1,1,0.22,0.2273,0.69,0.194,0,2,2,0
1365,03/02/11,1,0,3,3,0,3,1,1,0.22,0.2121,0.69,0.2836,3,1,4,0
1366,03/02/11,1,0,3,4,0,3,1,1,0.2,0.2121,0.75,0.1343,1,0,1,0
1367,03/02/11,1,0,3,5,0,3,1,1,0.22,0.2121,0.69,0.2239,0,5,5,0
1368,03/02/11,1,0,3,6,0,3,1,1,0.22,0.2121,0.55,0.2537,1,39,40,0
1369,03/02/11,1,0,3,7,0,3,1,1,0.22,0.2121,0.64,0.2537,2,108,110,0
1370,03/02/11,1,0,3,8,0,3,1,1,0.24,0.2121,0.65,0.2836,13,243,256,0
1371,03/02/11,1,0,3,9,0,3,1,1,0.28,0.2576,0.56,0.2985,7,141,148,0
1372,03/02/11,1,0,3,10,0,3,1,1,0.32,0.303,0.49,0.2836,11,65,76,0
1373,03/02/11,1,0,3,11,0,3,1,1,0.34,0.303,0.53,0.3284,8,65,73,0
1374,03/02/11,1,0,3,12,0,3,1,1,0.4,0.4091,0.43,0.194,20,62,82,0
1375,03/02/11,1,0,3,13,0,3,1,1,0.5,0.4848,0.25,0,35,90,125,0
1376,03/02/11,1,0,3,14,0,3,1,1,0.52,0.5,0.23,0.2985,21,75,96,0
1377,03/02/11,1,0,3,15,0,3,1,1,0.54,0.5152,0.19,0.4179,19,91,110,0
1378,03/02/11,1,0,3,16,0,3,1,1,0.54,0.5152,0.19,0.3284,27,112,139,0
1379,03/02/11,1,0,3,17,0,3,1,1,0.5,0.4848,0.23,0.2836,30,238,268,0
1380,03/02/11,1,0,3,18,0,3,1,1,0.46,0.4545,0.23,0.4925,8,193,201,0
1381,03/02/11,1,0,3,19,0,3,1,1,0.4,0.4091,0.28,0.5224,6,144,150,0
1382,03/02/11,1,0,3,20,0,3,1,1,0.36,0.3333,0.29,0.4179,9,86,95,0
1383,03/02/11,1,0,3,21,0,3,1,1,0.34,0.2879,0.29,0.4627,3,68,71,0
1384,03/02/11,1,0,3,22,0,3,1,1,0.3,0.2576,0.26,0.5522,4,44,48,0
1385,03/02/11,1,0,3,23,0,3,1,1,0.26,0.2121,0.3,0.5224,0,22,22,0
1386,03/03/11,1,0,3,0,0,4,1,1,0.24,0.197,0.3,0.4627,3,10,13,0
1387,03/03/11,1,0,3,1,0,4,1,1,0.24,0.197,0.3,0.4627,0,1,1,0
1388,03/03/11,1,0,3,2,0,4,1,1,0.2,0.1667,0.27,0.4627,1,2,3,0
1389,03/03/11,1,0,3,3,0,4,1,1,0.2,0.1667,0.27,0.4627,0,1,1,0
1390,03/03/11,1,0,3,4,0,4,1,1,0.16,0.1212,0.31,0.4925,0,1,1,0
1391,03/03/11,1,0,3,5,0,4,1,1,0.14,0.1212,0.33,0.2985,1,7,8,0
1392,03/03/11,1,0,3,6,0,4,1,1,0.14,0.1212,0.33,0.2985,1,34,35,0
1393,03/03/11,1,0,3,7,0,4,1,1,0.12,0.0909,0.42,0.4179,1,110,111,0
1394,03/03/11,1,0,3,8,0,4,1,1,0.14,0.1212,0.39,0.2985,4,216,220,0
1395,03/03/11,1,0,3,9,0,4,1,1,0.16,0.1364,0.37,0.2836,10,135,145,0
1396,03/03/11,1,0,3,10,0,4,1,1,0.18,0.1818,0.29,0.194,7,49,56,0
1397,03/03/11,1,0,3,11,0,4,1,1,0.2,0.2273,0.29,0.0896,10,40,50,0
1398,03/03/11,1,0,3,12,0,4,1,1,0.22,0.2273,0.25,0.1343,7,65,72,0
1399,03/03/11,1,0,3,13,0,4,1,1,0.22,0.2576,0.25,0.0896,13,67,80,0
1400,03/03/11,1,0,3,14,0,4,1,1,0.24,0.2576,0.21,0.1045,18,60,78,0
1401,03/03/11,1,0,3,15,0,4,1,1,0.24,0.2879,0.23,0,6,62,68,0
1402,03/03/11,1,0,3,16,0,4,1,1,0.26,0.303,0.23,0,6,65,71,0
1403,03/03/11,1,0,3,17,0,4,1,1,0.26,0.303,0.22,0,17,185,202,0
1404,03/03/11,1,0,3,18,0,4,1,1,0.24,0.2121,0.35,0.3284,6,161,167,0
1405,03/03/11,1,0,3,19,0,4,1,1,0.2,0.197,0.4,0.2537,5,101,106,0
1406,03/03/11,1,0,3,20,0,4,1,1,0.2,0.2273,0.4,0.0896,1,69,70,0
1407,03/03/11,1,0,3,21,0,4,1,1,0.18,0.2121,0.4,0.1045,3,48,51,0
1408,03/03/11,1,0,3,22,0,4,1,1,0.2,0.2576,0.4,0,3,50,53,0
1409,03/03/11,1,0,3,23,0,4,1,2,0.18,0.2121,0.43,0.0896,0,23,23,0
1410,03/04/11,1,0,3,0,0,5,1,2,0.2,0.197,0.55,0.194,0,12,12,0
1411,03/04/11,1,0,3,1,0,5,1,2,0.18,0.1818,0.64,0.194,0,4,4,0
1412,03/04/11,1,0,3,2,0,5,1,2,0.18,0.1818,0.64,0.194,0,2,2,0
1413,03/04/11,1,0,3,3,0,5,1,2,0.18,0.1667,0.74,0.2537,0,1,1,0
1414,03/04/11,1,0,3,4,0,5,1,2,0.18,0.1818,0.74,0.194,1,0,1,0
1415,03/04/11,1,0,3,5,0,5,1,2,0.16,0.1818,0.74,0.1343,0,7,7,0
1416,03/04/11,1,0,3,6,0,5,1,2,0.16,0.197,0.74,0.0896,1,28,29,0
1417,03/04/11,1,0,3,7,0,5,1,1,0.16,0.1818,0.8,0.1343,0,83,83,0
1418,03/04/11,1,0,3,8,0,5,1,1,0.18,0.197,0.74,0.1343,6,222,228,0
1419,03/04/11,1,0,3,9,0,5,1,1,0.22,0.2273,0.6,0.1343,12,138,150,0
1420,03/04/11,1,0,3,10,0,5,1,1,0.24,0.2273,0.6,0.2537,10,56,66,0
1421,03/04/11,1,0,3,11,0,5,1,1,0.28,0.2727,0.52,0.2239,16,73,89,0
1422,03/04/11,1,0,3,12,0,5,1,1,0.32,0.303,0.43,0.1642,10,87,97,0
1423,03/04/11,1,0,3,13,0,5,1,1,0.34,0.3182,0.42,0.2239,13,74,87,0
1424,03/04/11,1,0,3,14,0,5,1,1,0.36,0.3333,0.4,0.2836,30,65,95,0
1425,03/04/11,1,0,3,15,0,5,1,1,0.36,0.3333,0.4,0.2985,31,75,106,0
1426,03/04/11,1,0,3,16,0,5,1,1,0.36,0.3485,0.46,0.194,17,101,118,0
1427,03/04/11,1,0,3,17,0,5,1,2,0.36,0.3333,0.5,0.2537,22,206,228,0
1428,03/04/11,1,0,3,18,0,5,1,2,0.34,0.303,0.53,0.2985,15,172,187,0
1429,03/04/11,1,0,3,19,0,5,1,1,0.32,0.303,0.61,0.2537,5,102,107,0
1430,03/04/11,1,0,3,20,0,5,1,2,0.3,0.2879,0.7,0.194,9,78,87,0
1431,03/04/11,1,0,3,21,0,5,1,2,0.3,0.2879,0.7,0.2239,6,64,70,0
1432,03/04/11,1,0,3,22,0,5,1,1,0.3,0.2879,0.7,0.194,4,40,44,0
1433,03/04/11,1,0,3,23,0,5,1,2,0.3,0.303,0.75,0.1642,6,40,46,0
1434,03/05/11,1,0,3,0,0,6,0,2,0.28,0.2879,0.81,0.1045,4,15,19,0
1435,03/05/11,1,0,3,1,0,6,0,2,0.3,0.3182,0.81,0.1045,5,20,25,0
1436,03/05/11,1,0,3,2,0,6,0,2,0.3,0.2879,0.87,0.194,5,15,20,0
1437,03/05/11,1,0,3,3,0,6,0,2,0.3,0.2879,0.87,0.194,0,2,2,0
1438,03/05/11,1,0,3,4,0,6,0,2,0.3,0.303,0.93,0.1642,0,1,1,0
1439,03/05/11,1,0,3,5,0,6,0,2,0.3,0.303,1,0.1343,0,3,3,0
1440,03/05/11,1,0,3,6,0,6,0,2,0.3,0.2879,1,0.2239,1,3,4,0
1441,03/05/11,1,0,3,7,0,6,0,2,0.3,0.2727,1,0.2985,5,10,15,0
1442,03/05/11,1,0,3,8,0,6,0,2,0.3,0.2727,1,0.2985,11,34,45,0
1443,03/05/11,1,0,3,9,0,6,0,2,0.32,0.303,0.93,0.2239,15,48,63,0
1444,03/05/11,1,0,3,10,0,6,0,2,0.34,0.3333,0.93,0.194,34,69,103,0
1445,03/05/11,1,0,3,11,0,6,0,2,0.4,0.4091,0.76,0.2239,43,116,159,0
1446,03/05/11,1,0,3,12,0,6,0,2,0.44,0.4394,0.67,0.2537,46,121,167,0
1447,03/05/11,1,0,3,13,0,6,0,2,0.46,0.4545,0.67,0.2836,60,130,190,0
1448,03/05/11,1,0,3,14,0,6,0,2,0.48,0.4697,0.59,0.2836,80,118,198,0
1449,03/05/11,1,0,3,15,0,6,0,2,0.46,0.4545,0.63,0.2985,83,122,205,0
1450,03/05/11,1,0,3,16,0,6,0,2,0.48,0.4697,0.59,0.2985,74,130,204,0
1451,03/05/11,1,0,3,17,0,6,0,2,0.48,0.4697,0.59,0.3582,60,104,164,0
1452,03/05/11,1,0,3,18,0,6,0,2,0.48,0.4697,0.59,0.3284,37,115,152,0
1453,03/05/11,1,0,3,19,0,6,0,2,0.46,0.4545,0.67,0.3284,27,62,89,0
1454,03/05/11,1,0,3,20,0,6,0,2,0.44,0.4394,0.77,0.3284,12,58,70,0
1455,03/05/11,1,0,3,21,0,6,0,2,0.44,0.4394,0.72,0.3284,12,60,72,0
1456,03/05/11,1,0,3,22,0,6,0,2,0.42,0.4242,0.77,0.2985,16,47,63,0
1457,03/05/11,1,0,3,23,0,6,0,2,0.44,0.4394,0.77,0.2985,10,34,44,0
1458,03/06/11,1,0,3,0,0,0,0,2,0.42,0.4242,0.77,0.3582,11,41,52,0
1459,03/06/11,1,0,3,1,0,0,0,2,0.42,0.4242,0.77,0.2836,12,27,39,0
1460,03/06/11,1,0,3,2,0,0,0,2,0.4,0.4091,0.82,0.2836,5,27,32,0
1461,03/06/11,1,0,3,3,0,0,0,2,0.42,0.4242,0.82,0.2985,2,9,11,0
1462,03/06/11,1,0,3,4,0,0,0,2,0.42,0.4242,0.88,0.3582,0,3,3,0
1463,03/06/11,1,0,3,6,0,0,0,2,0.42,0.4242,0.94,0.3582,1,1,2,0
1464,03/06/11,1,0,3,7,0,0,0,3,0.42,0.4242,1,0.4478,0,5,5,0
1465,03/06/11,1,0,3,8,0,0,0,2,0.4,0.4091,1,0.2985,1,8,9,0
1466,03/06/11,1,0,3,9,0,0,0,2,0.42,0.4242,1,0.2836,4,18,22,0
1467,03/06/11,1,0,3,10,0,0,0,2,0.42,0.4242,1,0.2985,4,27,31,0
1468,03/06/11,1,0,3,11,0,0,0,2,0.42,0.4242,1,0.2239,18,44,62,0
1469,03/06/11,1,0,3,12,0,0,0,2,0.46,0.4545,0.94,0.3284,10,69,79,0
1470,03/06/11,1,0,3,13,0,0,0,2,0.46,0.4545,0.94,0.3582,22,83,105,0
1471,03/06/11,1,0,3,14,0,0,0,3,0.44,0.4394,1,0.2239,12,27,39,0
1472,03/06/11,1,0,3,15,0,0,0,3,0.44,0.4394,1,0.2239,3,4,7,0
1473,03/06/11,1,0,3,16,0,0,0,3,0.36,0.3333,1,0.2836,3,8,11,0
1474,03/06/11,1,0,3,17,0,0,0,3,0.34,0.303,1,0.2985,2,23,25,0
1475,03/06/11,1,0,3,18,0,0,0,3,0.32,0.2879,1,0.3582,0,23,23,0
1476,03/06/11,1,0,3,19,0,0,0,3,0.3,0.2576,1,0.4925,0,11,11,0
1477,03/06/11,1,0,3,20,0,0,0,3,0.28,0.2424,1,0.4179,3,8,11,0
1478,03/06/11,1,0,3,21,0,0,0,3,0.24,0.1818,0.93,0.6119,1,6,7,0
1479,03/06/11,1,0,3,22,0,0,0,2,0.22,0.197,1,0.3881,0,10,10,0
1480,03/06/11,1,0,3,23,0,0,0,2,0.22,0.197,1,0.4179,0,9,9,0
1481,03/07/11,1,0,3,0,0,1,1,3,0.2,0.1818,1,0.3284,0,4,4,0
1482,03/07/11,1,0,3,1,0,1,1,3,0.2,0.1818,1,0.3284,0,2,2,0
1483,03/07/11,1,0,3,3,0,1,1,1,0.2,0.1515,0.8,0.5821,0,1,1,0
1484,03/07/11,1,0,3,4,0,1,1,1,0.2,0.1515,0.8,0.5224,1,0,1,0
1485,03/07/11,1,0,3,5,0,1,1,1,0.2,0.1818,0.75,0.3582,0,1,1,0
1486,03/07/11,1,0,3,6,0,1,1,1,0.2,0.1818,0.75,0.3881,3,31,34,0
